ONTOLOGY SOURCE REFERENCE,Source Name,Sample Name,Characteristics[Organism],Term Source REF,Term Accession Number,Characteristics[Strain],Term Source REF.1,Term Accession Number.1,Characteristics[Animal Source],Characteristics[Sex],Term Source REF.2,Term Accession Number.2,Characteristics[Age at Launch],Unit,Term Source REF.3,Term Accession Number.3,Characteristics[Material Type],Term Source REF.4,Term Accession Number.4,Factor Value[Spaceflight],Term Source REF.5,Term Accession Number.5,Protocol REF,Parameter Value[light cycle],Parameter Value[habitat],Term Source REF.6,Term Accession Number.6,Parameter Value[Diet],Parameter Value[Feeding Schedule],Parameter Value[duration],Unit.1,Term Source REF.7,Term Accession Number.7,Protocol REF.1,Parameter Value[Sample Preservation Method],Term Source REF.8,Term Accession Number.8,Parameter Value[Sample Storage Temperature],Unit.2,Term Source REF.9,Term Accession Number.9,Parameter Value[Euthanasia Chemical],Term Source REF.10,Term Accession Number.10,Parameter Value[Carcass Storage Method],Comment[Source Description],Comment[LSDA Biospecimen ID],Comment[LSDA Biospecimen Subject ID],Parameter Value[Processed Tissue Weight],Parameter Value[Extraction Method],Extract Name,Parameter Value[Library Selection],Parameter Value[Library Layout],Parameter Value[Library Kit],Protocol REF.2,Parameter Value[Sequencing Instrument],Parameter Value[Read Length],Assay Name,Raw Data File,Labeled Extract Name,Label,Parameter Value[pool strategy],Parameter Value[Instrument],Parameter Value[Chromatography],Parameter Value[Ion Source],Parameter Value[Analyzer],MS Assay Name,Raw Spectral Data File,Protocol REF.3,Derived Spectral Data File,Peptide Assignment File,Comment[Processed Tissue Weight (mg)],Comment[Run Number],Parameter Value[QA Instrument],Parameter Value[QA Assay],Parameter Value[QA Score],Parameter Value[Library Strategy],Parameter Value[Processed Data Files],Parameter Value[Supplemental Materials],Parameter Value[Stranded],Parameter Value[Library QA Instrument],Parameter Value[Read Depth],Parameter Value[rRNA Contamination],Unit.3,Parameter Value[Merged Sequence Data],Parameter Value[MultiQC File Names],Protocol REF.4,Parameter Value[trimmed sequence data],Parameter Value[Trimmed Sequence Data/Trimming Reports],Parameter Value[Trimmed Sequence Data/MultiQC Reports],Parameter Value[aligned sequence data],Parameter Value[Aligned Sequence Data/Alignment Logs],Parameter Value[Aligned Sequence Data/MultiQC Reports],Parameter Value[Aligned Sequence Data/Unmapped Reads],Parameter Value[RSeQC/MultiQC Reports],Parameter Value[Raw Counts Data],Parameter Value[Raw Counts Data/MultiQC Reports],Parameter Value[Raw Counts Tables],Parameter Value[Normalized Counts Data],Parameter Value[differential expression analysis data],Summary
,,Mmus_C57-6J_GST_GC_Rep6_M38,,,,,,,,,,,,,,,,,,,,,Extraction,,,,,,,,,,,Labeling,,,,,,,,,,,,,,,,,RR1_GC_M38_GST_PRT,,,,Mass Spectrometry,,,,,RR1_GC_M38_GST_PRT,129N,Not Applicable,Orbitrap Fusion,Reverse Phase Liquid Chromatography,Electrospray Ionization,Ion Trap and Orbitrap,TMT 10-plex,GLDS-101_proteomics_TMT_raw.tar.gz,Data Transformation,GLDS-101_proteomics_TMT_processed.tar.gz,Byonic,30.5,RUN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mmus_C57-6J_GST_GC_Rep6_M38 Extraction Labeling RR1_GC_M38_GST_PRT Mass Spectrometry RR1_GC_M38_GST_PRT 129N Not Applicable Orbitrap Fusion Reverse Phase Liquid Chromatography Electrospray Ionization Ion Trap and Orbitrap TMT 10-plex GLDS-101_proteomics_TMT_raw.tar.gz Data Transformation GLDS-101_proteomics_TMT_processed.tar.gz Byonic 30.5 RUN2
,,Mmus_C57-6J_GST_FLT_Rep1_M23,,,,,,,,,,,,,,,,,,,,,Extraction,,,,,,,,,,,Labeling,,,,,,,,,,,,,,,,,RR1_FLT_M23_GST_PRT,,,,Mass Spectrometry,,,,,RR1_FLT_M23_GST_PRT,126,Not Applicable,Orbitrap Fusion,Reverse Phase Liquid Chromatography,Electrospray Ionization,Ion Trap and Orbitrap,TMT 10-plex,GLDS-101_proteomics_TMT_raw.tar.gz,Data Transformation,GLDS-101_proteomics_TMT_processed.tar.gz,Byonic,24.2,RUN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mmus_C57-6J_GST_FLT_Rep1_M23 Extraction Labeling RR1_FLT_M23_GST_PRT Mass Spectrometry RR1_FLT_M23_GST_PRT 126 Not Applicable Orbitrap Fusion Reverse Phase Liquid Chromatography Electrospray Ionization Ion Trap and Orbitrap TMT 10-plex GLDS-101_proteomics_TMT_raw.tar.gz Data Transformation GLDS-101_proteomics_TMT_processed.tar.gz Byonic 24.2 RUN1
,,Mmus_C57-6J_GST_FLT_Rep2_M24,,,,,,,,,,,,,,,,,,,,,Extraction,,,,,,,,,,,Labeling,,,,,,,,,,,,,,,,,RR1_FLT_M24_GST_PRT,,,,Mass Spectrometry,,,,,RR1_FLT_M24_GST_PRT,127N,Not Applicable,Orbitrap Fusion,Reverse Phase Liquid Chromatography,Electrospray Ionization,Ion Trap and Orbitrap,TMT 10-plex,GLDS-101_proteomics_TMT_raw.tar.gz,Data Transformation,GLDS-101_proteomics_TMT_processed.tar.gz,Byonic,30.7,RUN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mmus_C57-6J_GST_FLT_Rep2_M24 Extraction Labeling RR1_FLT_M24_GST_PRT Mass Spectrometry RR1_FLT_M24_GST_PRT 127N Not Applicable Orbitrap Fusion Reverse Phase Liquid Chromatography Electrospray Ionization Ion Trap and Orbitrap TMT 10-plex GLDS-101_proteomics_TMT_raw.tar.gz Data Transformation GLDS-101_proteomics_TMT_processed.tar.gz Byonic 30.7 RUN1
,,Mmus_C57-6J_GST_FLT_Rep3_M25,,,,,,,,,,,,,,,,,,,,,Extraction,,,,,,,,,,,Labeling,,,,,,,,,,,,,,,,,RR1_FLT_M25_GST_PRT,,,,Mass Spectrometry,,,,,RR1_FLT_M25_GST_PRT,127C,Not Applicable,Orbitrap Fusion,Reverse Phase Liquid Chromatography,Electrospray Ionization,Ion Trap and Orbitrap,TMT 10-plex,GLDS-101_proteomics_TMT_raw.tar.gz,Data Transformation,GLDS-101_proteomics_TMT_processed.tar.gz,Byonic,34.3,RUN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mmus_C57-6J_GST_FLT_Rep3_M25 Extraction Labeling RR1_FLT_M25_GST_PRT Mass Spectrometry RR1_FLT_M25_GST_PRT 127C Not Applicable Orbitrap Fusion Reverse Phase Liquid Chromatography Electrospray Ionization Ion Trap and Orbitrap TMT 10-plex GLDS-101_proteomics_TMT_raw.tar.gz Data Transformation GLDS-101_proteomics_TMT_processed.tar.gz Byonic 34.3 RUN1
,,Mmus_C57-6J_GST_FLT_Rep4_M26,,,,,,,,,,,,,,,,,,,,,Extraction,,,,,,,,,,,Labeling,,,,,,,,,,,,,,,,,RR1_FLT_M26_GST_PRT,,,,Mass Spectrometry,,,,,RR1_FLT_M26_GST_PRT,126,Not Applicable,Orbitrap Fusion,Reverse Phase Liquid Chromatography,Electrospray Ionization,Ion Trap and Orbitrap,TMT 10-plex,GLDS-101_proteomics_TMT_raw.tar.gz,Data Transformation,GLDS-101_proteomics_TMT_processed.tar.gz,Byonic,28.1,RUN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mmus_C57-6J_GST_FLT_Rep4_M26 Extraction Labeling RR1_FLT_M26_GST_PRT Mass Spectrometry RR1_FLT_M26_GST_PRT 126 Not Applicable Orbitrap Fusion Reverse Phase Liquid Chromatography Electrospray Ionization Ion Trap and Orbitrap TMT 10-plex GLDS-101_proteomics_TMT_raw.tar.gz Data Transformation GLDS-101_proteomics_TMT_processed.tar.gz Byonic 28.1 RUN2
,,Mmus_C57-6J_GST_FLT_Rep5_M27,,,,,,,,,,,,,,,,,,,,,Extraction,,,,,,,,,,,Labeling,,,,,,,,,,,,,,,,,RR1_FLT_M27_GST_PRT,,,,Mass Spectrometry,,,,,RR1_FLT_M27_GST_PRT,127N,Not Applicable,Orbitrap Fusion,Reverse Phase Liquid Chromatography,Electrospray Ionization,Ion Trap and Orbitrap,TMT 10-plex,GLDS-101_proteomics_TMT_raw.tar.gz,Data Transformation,GLDS-101_proteomics_TMT_processed.tar.gz,Byonic,26.6,RUN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mmus_C57-6J_GST_FLT_Rep5_M27 Extraction Labeling RR1_FLT_M27_GST_PRT Mass Spectrometry RR1_FLT_M27_GST_PRT 127N Not Applicable Orbitrap Fusion Reverse Phase Liquid Chromatography Electrospray Ionization Ion Trap and Orbitrap TMT 10-plex GLDS-101_proteomics_TMT_raw.tar.gz Data Transformation GLDS-101_proteomics_TMT_processed.tar.gz Byonic 26.6 RUN2
,,Mmus_C57-6J_GST_FLT_Rep6_M28,,,,,,,,,,,,,,,,,,,,,Extraction,,,,,,,,,,,Labeling,,,,,,,,,,,,,,,,,RR1_FLT_M28_GST_PRT,,,,Mass Spectrometry,,,,,RR1_FLT_M28_GST_PRT,127C,Not Applicable,Orbitrap Fusion,Reverse Phase Liquid Chromatography,Electrospray Ionization,Ion Trap and Orbitrap,TMT 10-plex,GLDS-101_proteomics_TMT_raw.tar.gz,Data Transformation,GLDS-101_proteomics_TMT_processed.tar.gz,Byonic,34,RUN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mmus_C57-6J_GST_FLT_Rep6_M28 Extraction Labeling RR1_FLT_M28_GST_PRT Mass Spectrometry RR1_FLT_M28_GST_PRT 127C Not Applicable Orbitrap Fusion Reverse Phase Liquid Chromatography Electrospray Ionization Ion Trap and Orbitrap TMT 10-plex GLDS-101_proteomics_TMT_raw.tar.gz Data Transformation GLDS-101_proteomics_TMT_processed.tar.gz Byonic 34 RUN2
,,Pool of all FLT samples,,,,,,,,,,,,,,,,,,,,,Extraction,,,,,,,,,,,Labeling,,,,,,,,,,,,,,,,,Pool of all FLT samples,,,,Mass Spectrometry,,,,,Pool of all FLT samples,130N,equivalent aliquots of each sample as a function of mass,Orbitrap Fusion,Reverse Phase Liquid Chromatography,Electrospray Ionization,Ion Trap and Orbitrap,TMT 10-plex,GLDS-101_proteomics_TMT_raw.tar.gz,Data Transformation,GLDS-101_proteomics_TMT_processed.tar.gz,Byonic,Not Applicable,Run1 and 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pool of all FLT samples Extraction Labeling Pool of all FLT samples Mass Spectrometry Pool of all FLT samples 130N equivalent aliquots of each sample as a function of mass Orbitrap Fusion Reverse Phase Liquid Chromatography Electrospray Ionization Ion Trap and Orbitrap TMT 10-plex GLDS-101_proteomics_TMT_raw.tar.gz Data Transformation GLDS-101_proteomics_TMT_processed.tar.gz Byonic Not Applicable Run1 and 2
,,Pool of all GC samples,,,,,,,,,,,,,,,,,,,,,Extraction,,,,,,,,,,,Labeling,,,,,,,,,,,,,,,,,Pool of all GC samples,,,,Mass Spectrometry,,,,,Pool of all GC samples,130C,equivalent aliquots of each sample as a function of mass,Orbitrap Fusion,Reverse Phase Liquid Chromatography,Electrospray Ionization,Ion Trap and Orbitrap,TMT 10-plex,GLDS-101_proteomics_TMT_raw.tar.gz,Data Transformation,GLDS-101_proteomics_TMT_processed.tar.gz,Byonic,Not Applicable,Run1 and 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pool of all GC samples Extraction Labeling Pool of all GC samples Mass Spectrometry Pool of all GC samples 130C equivalent aliquots of each sample as a function of mass Orbitrap Fusion Reverse Phase Liquid Chromatography Electrospray Ionization Ion Trap and Orbitrap TMT 10-plex GLDS-101_proteomics_TMT_raw.tar.gz Data Transformation GLDS-101_proteomics_TMT_processed.tar.gz Byonic Not Applicable Run1 and 2
,,Pool of all FLT and GC samples,,,,,,,,,,,,,,,,,,,,,Extraction,,,,,,,,,,,Labeling,,,,,,,,,,,,,,,,,Pool of all FLT and GC samples,,,,Mass Spectrometry,,,,,Pool of all FLT and GC samples,131,equivalent aliquots of each sample as a function of mass,Orbitrap Fusion,Reverse Phase Liquid Chromatography,Electrospray Ionization,Ion Trap and Orbitrap,TMT 10-plex,GLDS-101_proteomics_TMT_raw.tar.gz,Data Transformation,GLDS-101_proteomics_TMT_processed.tar.gz,Byonic,Not Applicable,Run1 and 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pool of all FLT and GC samples Extraction Labeling Pool of all FLT and GC samples Mass Spectrometry Pool of all FLT and GC samples 131 equivalent aliquots of each sample as a function of mass Orbitrap Fusion Reverse Phase Liquid Chromatography Electrospray Ionization Ion Trap and Orbitrap TMT 10-plex GLDS-101_proteomics_TMT_raw.tar.gz Data Transformation GLDS-101_proteomics_TMT_processed.tar.gz Byonic Not Applicable Run1 and 2
,,Empty Pool,,,,,,,,,,,,,,,,,,,,,Extraction,,,,,,,,,,,Labeling,,,,,,,,,,,,,,,,,Empty Pool,,,,Mass Spectrometry,,,,,Empty Pool,129C,no sample added,Orbitrap Fusion,Reverse Phase Liquid Chromatography,Electrospray Ionization,Ion Trap and Orbitrap,TMT 10-plex,GLDS-101_proteomics_TMT_raw.tar.gz,Data Transformation,GLDS-101_proteomics_TMT_processed.tar.gz,Byonic,Not Applicable,Run1 and 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty Pool Extraction Labeling Empty Pool Mass Spectrometry Empty Pool 129C no sample added Orbitrap Fusion Reverse Phase Liquid Chromatography Electrospray Ionization Ion Trap and Orbitrap TMT 10-plex GLDS-101_proteomics_TMT_raw.tar.gz Data Transformation GLDS-101_proteomics_TMT_processed.tar.gz Byonic Not Applicable Run1 and 2
,,Mmus_C57-6J_GST_GC_Rep1_M33,,UO,http://purl.obolibrary.org/obo/UO_0000022,,MESH,http://purl.bioontology.org/ontology/MESH/C411644,,,OSD,https://osdr.nasa.gov/,,milligram,,,,,,,,,Nucleic Acid Extraction,,,,,,,,RNA Integrity Number,,,Library Construction,,,,,,,,,,,,,,,33.9,trizol,RR1_GC_M33_GST_RNA,PCR,SINGLE,,Nucleic Acid Sequencing,Illumina HiSeq 2500,,RNA-Bisulfite-Seq,GLDS-101_wtbs_N7_TAGCTT_L008_R1_001.fastq.gz,,,,,,,,,,Sequence Analysis Data Transformation,,,,,Agilent 2100 Bioanalyzer,Agilent RNA 6000 Pico/Nano Kit,9.8,Bisulfite-Seq,"GLDS-101_wtbs_GST-Basic_Analysis.tar.gz, GLDS-101_wtbs_GST-Advanced_Analysis.tar.gz",GLDS-101_wtbs_Q160526C_Service_Report.pdf,,,,,,,,,,,,,,,,,,,,,,"Mmus_C57-6J_GST_GC_Rep1_M33 UO http://purl.obolibrary.org/obo/UO_0000022 MESH http://purl.bioontology.org/ontology/MESH/C411644 OSD https://osdr.nasa.gov/ milligram Nucleic Acid Extraction RNA Integrity Number Library Construction 33.9 trizol RR1_GC_M33_GST_RNA PCR SINGLE Nucleic Acid Sequencing Illumina HiSeq 2500 RNA-Bisulfite-Seq GLDS-101_wtbs_N7_TAGCTT_L008_R1_001.fastq.gz Sequence Analysis Data Transformation Agilent 2100 Bioanalyzer Agilent RNA 6000 Pico/Nano Kit 9.8 Bisulfite-Seq GLDS-101_wtbs_GST-Basic_Analysis.tar.gz, GLDS-101_wtbs_GST-Advanced_Analysis.tar.gz GLDS-101_wtbs_Q160526C_Service_Report.pdf"
,,Mmus_C57-6J_GST_GC_Rep2_M34,,UO,http://purl.obolibrary.org/obo/UO_0000022,,MESH,http://purl.bioontology.org/ontology/MESH/C411644,,,OSD,https://osdr.nasa.gov/,,milligram,,,,,,,,,Nucleic Acid Extraction,,,,,,,,RNA Integrity Number,,,Library Construction,,,,,,,,,,,,,,,28.7,trizol,RR1_GC_M34_GST_RNA,PCR,SINGLE,,Nucleic Acid Sequencing,Illumina HiSeq 2500,,RNA-Bisulfite-Seq,GLDS-101_wtbs_N8_CTTGTA_L008_R1_001.fastq.gz,,,,,,,,,,Sequence Analysis Data Transformation,,,,,Agilent 2100 Bioanalyzer,Agilent RNA 6000 Pico/Nano Kit,9.8,Bisulfite-Seq,"GLDS-101_wtbs_GST-Basic_Analysis.tar.gz, GLDS-101_wtbs_GST-Advanced_Analysis.tar.gz",GLDS-101_wtbs_Q160526C_Service_Report.pdf,,,,,,,,,,,,,,,,,,,,,,"Mmus_C57-6J_GST_GC_Rep2_M34 UO http://purl.obolibrary.org/obo/UO_0000022 MESH http://purl.bioontology.org/ontology/MESH/C411644 OSD https://osdr.nasa.gov/ milligram Nucleic Acid Extraction RNA Integrity Number Library Construction 28.7 trizol RR1_GC_M34_GST_RNA PCR SINGLE Nucleic Acid Sequencing Illumina HiSeq 2500 RNA-Bisulfite-Seq GLDS-101_wtbs_N8_CTTGTA_L008_R1_001.fastq.gz Sequence Analysis Data Transformation Agilent 2100 Bioanalyzer Agilent RNA 6000 Pico/Nano Kit 9.8 Bisulfite-Seq GLDS-101_wtbs_GST-Basic_Analysis.tar.gz, GLDS-101_wtbs_GST-Advanced_Analysis.tar.gz GLDS-101_wtbs_Q160526C_Service_Report.pdf"
,,Mmus_C57-6J_GST_GC_Rep3_M35,,UO,http://purl.obolibrary.org/obo/UO_0000022,,MESH,http://purl.bioontology.org/ontology/MESH/C411644,,,OSD,https://osdr.nasa.gov/,,milligram,,,,,,,,,Nucleic Acid Extraction,,,,,,,,RNA Integrity Number,,,Library Construction,,,,,,,,,,,,,,,29,trizol,RR1_GC_M35_GST_RNA,PCR,SINGLE,,Nucleic Acid Sequencing,Illumina HiSeq 2500,,RNA-Bisulfite-Seq,GLDS-101_wtbs_N9_CGATGT_L007_R1_001.fastq.gz,,,,,,,,,,Sequence Analysis Data Transformation,,,,,Agilent 2100 Bioanalyzer,Agilent RNA 6000 Pico/Nano Kit,9.8,Bisulfite-Seq,"GLDS-101_wtbs_GST-Basic_Analysis.tar.gz, GLDS-101_wtbs_GST-Advanced_Analysis.tar.gz",GLDS-101_wtbs_Q160526C_Service_Report.pdf,,,,,,,,,,,,,,,,,,,,,,"Mmus_C57-6J_GST_GC_Rep3_M35 UO http://purl.obolibrary.org/obo/UO_0000022 MESH http://purl.bioontology.org/ontology/MESH/C411644 OSD https://osdr.nasa.gov/ milligram Nucleic Acid Extraction RNA Integrity Number Library Construction 29 trizol RR1_GC_M35_GST_RNA PCR SINGLE Nucleic Acid Sequencing Illumina HiSeq 2500 RNA-Bisulfite-Seq GLDS-101_wtbs_N9_CGATGT_L007_R1_001.fastq.gz Sequence Analysis Data Transformation Agilent 2100 Bioanalyzer Agilent RNA 6000 Pico/Nano Kit 9.8 Bisulfite-Seq GLDS-101_wtbs_GST-Basic_Analysis.tar.gz, GLDS-101_wtbs_GST-Advanced_Analysis.tar.gz GLDS-101_wtbs_Q160526C_Service_Report.pdf"
,,Mmus_C57-6J_GST_GC_Rep4_M36,,UO,http://purl.obolibrary.org/obo/UO_0000022,,MESH,http://purl.bioontology.org/ontology/MESH/C411644,,,OSD,https://osdr.nasa.gov/,,milligram,,,,,,,,,Nucleic Acid Extraction,,,,,,,,RNA Integrity Number,,,Library Construction,,,,,,,,,,,,,,,33,trizol,RR1_GC_M36_GST_RNA,PCR,SINGLE,,Nucleic Acid Sequencing,Illumina HiSeq 2500,,RNA-Bisulfite-Seq,GLDS-101_wtbs_N10_TGACCA_L007_R1_001.fastq.gz,,,,,,,,,,Sequence Analysis Data Transformation,,,,,Agilent 2100 Bioanalyzer,Agilent RNA 6000 Pico/Nano Kit,9.5,Bisulfite-Seq,"GLDS-101_wtbs_GST-Basic_Analysis.tar.gz, GLDS-101_wtbs_GST-Advanced_Analysis.tar.gz",GLDS-101_wtbs_Q160526C_Service_Report.pdf,,,,,,,,,,,,,,,,,,,,,,"Mmus_C57-6J_GST_GC_Rep4_M36 UO http://purl.obolibrary.org/obo/UO_0000022 MESH http://purl.bioontology.org/ontology/MESH/C411644 OSD https://osdr.nasa.gov/ milligram Nucleic Acid Extraction RNA Integrity Number Library Construction 33 trizol RR1_GC_M36_GST_RNA PCR SINGLE Nucleic Acid Sequencing Illumina HiSeq 2500 RNA-Bisulfite-Seq GLDS-101_wtbs_N10_TGACCA_L007_R1_001.fastq.gz Sequence Analysis Data Transformation Agilent 2100 Bioanalyzer Agilent RNA 6000 Pico/Nano Kit 9.5 Bisulfite-Seq GLDS-101_wtbs_GST-Basic_Analysis.tar.gz, GLDS-101_wtbs_GST-Advanced_Analysis.tar.gz GLDS-101_wtbs_Q160526C_Service_Report.pdf"
,,Mmus_C57-6J_GST_GC_Rep5_M37,,UO,http://purl.obolibrary.org/obo/UO_0000022,,MESH,http://purl.bioontology.org/ontology/MESH/C411644,,,OSD,https://osdr.nasa.gov/,,milligram,,,,,,,,,Nucleic Acid Extraction,,,,,,,,RNA Integrity Number,,,Library Construction,,,,,,,,,,,,,,,32.6,trizol,RR1_GC_M37_GST_RNA,PCR,SINGLE,,Nucleic Acid Sequencing,Illumina HiSeq 2500,,RNA-Bisulfite-Seq,GLDS-101_wtbs_N11_ACAGTG_L007_R1_001.fastq.gz,,,,,,,,,,Sequence Analysis Data Transformation,,,,,Agilent 2100 Bioanalyzer,Agilent RNA 6000 Pico/Nano Kit,9.6,Bisulfite-Seq,"GLDS-101_wtbs_GST-Basic_Analysis.tar.gz, GLDS-101_wtbs_GST-Advanced_Analysis.tar.gz",GLDS-101_wtbs_Q160526C_Service_Report.pdf,,,,,,,,,,,,,,,,,,,,,,"Mmus_C57-6J_GST_GC_Rep5_M37 UO http://purl.obolibrary.org/obo/UO_0000022 MESH http://purl.bioontology.org/ontology/MESH/C411644 OSD https://osdr.nasa.gov/ milligram Nucleic Acid Extraction RNA Integrity Number Library Construction 32.6 trizol RR1_GC_M37_GST_RNA PCR SINGLE Nucleic Acid Sequencing Illumina HiSeq 2500 RNA-Bisulfite-Seq GLDS-101_wtbs_N11_ACAGTG_L007_R1_001.fastq.gz Sequence Analysis Data Transformation Agilent 2100 Bioanalyzer Agilent RNA 6000 Pico/Nano Kit 9.6 Bisulfite-Seq GLDS-101_wtbs_GST-Basic_Analysis.tar.gz, GLDS-101_wtbs_GST-Advanced_Analysis.tar.gz GLDS-101_wtbs_Q160526C_Service_Report.pdf"
,,Mmus_C57-6J_GST_GC_Rep6_M38,,UO,http://purl.obolibrary.org/obo/UO_0000022,,MESH,http://purl.bioontology.org/ontology/MESH/C411644,,,OSD,https://osdr.nasa.gov/,,milligram,,,,,,,,,Nucleic Acid Extraction,,,,,,,,RNA Integrity Number,,,Library Construction,,,,,,,,,,,,,,,27.2,trizol,RR1_GC_M38_GST_RNA,PCR,SINGLE,,Nucleic Acid Sequencing,Illumina HiSeq 2500,,RNA-Bisulfite-Seq,GLDS-101_wtbs_N12_GCCAAT_L007_R1_001.fastq.gz,,,,,,,,,,Sequence Analysis Data Transformation,,,,,Agilent 2100 Bioanalyzer,Agilent RNA 6000 Pico/Nano Kit,9.6,Bisulfite-Seq,"GLDS-101_wtbs_GST-Basic_Analysis.tar.gz, GLDS-101_wtbs_GST-Advanced_Analysis.tar.gz",GLDS-101_wtbs_Q160526C_Service_Report.pdf,,,,,,,,,,,,,,,,,,,,,,"Mmus_C57-6J_GST_GC_Rep6_M38 UO http://purl.obolibrary.org/obo/UO_0000022 MESH http://purl.bioontology.org/ontology/MESH/C411644 OSD https://osdr.nasa.gov/ milligram Nucleic Acid Extraction RNA Integrity Number Library Construction 27.2 trizol RR1_GC_M38_GST_RNA PCR SINGLE Nucleic Acid Sequencing Illumina HiSeq 2500 RNA-Bisulfite-Seq GLDS-101_wtbs_N12_GCCAAT_L007_R1_001.fastq.gz Sequence Analysis Data Transformation Agilent 2100 Bioanalyzer Agilent RNA 6000 Pico/Nano Kit 9.6 Bisulfite-Seq GLDS-101_wtbs_GST-Basic_Analysis.tar.gz, GLDS-101_wtbs_GST-Advanced_Analysis.tar.gz GLDS-101_wtbs_Q160526C_Service_Report.pdf"
,,Mmus_C57-6J_GST_FLT_Rep1_M23,,UO,http://purl.obolibrary.org/obo/UO_0000022,,MESH,http://purl.bioontology.org/ontology/MESH/C411644,,,OSD,https://osdr.nasa.gov/,,milligram,,,,,,,,,Nucleic Acid Extraction,,,,,,,,RNA Integrity Number,,,Library Construction,,,,,,,,,,,,,,,26.5,trizol,RR1_FLT_M23_GST_RNA,PCR,SINGLE,,Nucleic Acid Sequencing,Illumina HiSeq 2500,,RNA-Bisulfite-Seq,GLDS-101_wtbs_N1_CGATGT_L008_R1_001.fastq.gz,,,,,,,,,,Sequence Analysis Data Transformation,,,,,Agilent 2100 Bioanalyzer,Agilent RNA 6000 Pico/Nano Kit,10,Bisulfite-Seq,"GLDS-101_wtbs_GST-Basic_Analysis.tar.gz, GLDS-101_wtbs_GST-Advanced_Analysis.tar.gz",GLDS-101_wtbs_Q160526C_Service_Report.pdf,,,,,,,,,,,,,,,,,,,,,,"Mmus_C57-6J_GST_FLT_Rep1_M23 UO http://purl.obolibrary.org/obo/UO_0000022 MESH http://purl.bioontology.org/ontology/MESH/C411644 OSD https://osdr.nasa.gov/ milligram Nucleic Acid Extraction RNA Integrity Number Library Construction 26.5 trizol RR1_FLT_M23_GST_RNA PCR SINGLE Nucleic Acid Sequencing Illumina HiSeq 2500 RNA-Bisulfite-Seq GLDS-101_wtbs_N1_CGATGT_L008_R1_001.fastq.gz Sequence Analysis Data Transformation Agilent 2100 Bioanalyzer Agilent RNA 6000 Pico/Nano Kit 10 Bisulfite-Seq GLDS-101_wtbs_GST-Basic_Analysis.tar.gz, GLDS-101_wtbs_GST-Advanced_Analysis.tar.gz GLDS-101_wtbs_Q160526C_Service_Report.pdf"
,,Mmus_C57-6J_GST_FLT_Rep2_M24,,UO,http://purl.obolibrary.org/obo/UO_0000022,,MESH,http://purl.bioontology.org/ontology/MESH/C411644,,,OSD,https://osdr.nasa.gov/,,milligram,,,,,,,,,Nucleic Acid Extraction,,,,,,,,RNA Integrity Number,,,Library Construction,,,,,,,,,,,,,,,30,trizol,RR1_FLT_M24_GST_RNA,PCR,SINGLE,,Nucleic Acid Sequencing,Illumina HiSeq 2500,,RNA-Bisulfite-Seq,GLDS-101_wtbs_N2_TGACCA_L008_R1_001.fastq.gz,,,,,,,,,,Sequence Analysis Data Transformation,,,,,Agilent 2100 Bioanalyzer,Agilent RNA 6000 Pico/Nano Kit,9.7,Bisulfite-Seq,"GLDS-101_wtbs_GST-Basic_Analysis.tar.gz, GLDS-101_wtbs_GST-Advanced_Analysis.tar.gz",GLDS-101_wtbs_Q160526C_Service_Report.pdf,,,,,,,,,,,,,,,,,,,,,,"Mmus_C57-6J_GST_FLT_Rep2_M24 UO http://purl.obolibrary.org/obo/UO_0000022 MESH http://purl.bioontology.org/ontology/MESH/C411644 OSD https://osdr.nasa.gov/ milligram Nucleic Acid Extraction RNA Integrity Number Library Construction 30 trizol RR1_FLT_M24_GST_RNA PCR SINGLE Nucleic Acid Sequencing Illumina HiSeq 2500 RNA-Bisulfite-Seq GLDS-101_wtbs_N2_TGACCA_L008_R1_001.fastq.gz Sequence Analysis Data Transformation Agilent 2100 Bioanalyzer Agilent RNA 6000 Pico/Nano Kit 9.7 Bisulfite-Seq GLDS-101_wtbs_GST-Basic_Analysis.tar.gz, GLDS-101_wtbs_GST-Advanced_Analysis.tar.gz GLDS-101_wtbs_Q160526C_Service_Report.pdf"
